filename,width,height,class,xmin,ymin,xmax,ymax
428.Brandstory_%EC%8B%A0%EB%9D%BC%EB%A9%B4_%EC%82%AC%EC%A7%84111.jpg,980,734,smile,372,147,484,278
428.Brandstory_%EC%8B%A0%EB%9D%BC%EB%A9%B4_%EC%82%AC%EC%A7%84111.jpg,980,734,smile,516,167,625,292
43.1454213866_2.jpg,540,320,sad,219,44,376,265
43.1552734478667146.jpg,540,381,neutral,224,37,400,336
43.sp08-Al-Hilal.jpg,1022,575,smile,268,133,346,252
43.sp08-Al-Hilal.jpg,1022,575,surprise,479,148,574,289
430.crop.JPG,286,333,smile,110,91,217,207
430.d9a6b2e838bf2e918ef5493357db4a31_grande.jpg,600,400,smile,217,73,322,243
431.crop.JPG,487,447,smile,93,109,200,217
431.flowers-children-brunette-Asian-smiling-blossom-pink-spring-bouquets-flower-plant-flora-petal-meadow-wildflower-land-plant-flowering-plant-floristry-291307.jpg,1920,1080,smile,965,123,1174,385
434.crop.JPG,378,273,neutral,106,89,218,218
435.20160109133042_56908cf20a1b1_1.jpg,540,810,smile,264,96,309,152
436.1.jpg,852,480,smile,274,89,387,280
436.1.jpg,852,480,smile,500,218,666,420
436.children-3391708__340.jpg,826,340,neutral,48,61,99,127
436.children-3391708__340.jpg,826,340,neutral,687,76,737,151
436.children-3391708__340.jpg,826,340,neutral,388,81,445,148
436.children-3391708__340.jpg,826,340,neutral,251,71,302,127
436.VD12232306_w640.jpg,640,360,neutral,74,73,206,233
436.VD12232306_w640.jpg,640,360,sad,395,63,493,196
437.crop.JPG,349,319,neutral,58,112,100,153
437.crop.JPG,349,319,neutral,201,25,245,74
439.2ef05bcc401268fe48c9deede432ccc3.jpg,580,773,smile,201,112,458,402
439.depositphotos_204490982-stock-photo-portrait-angry-young-asian-man.jpg,1600,1167,smile,699,254,871,459
44.1138219337.jpg,508,339,angry,212,116,286,255
44.221368058.jpg,2400,2400,smile,1164,440,1639,1242
44.Asian-happy-family.jpg,800,500,smile,256,68,352,203
44.Asian-happy-family.jpg,800,500,smile,247,293,342,408
44.Asian-happy-family.jpg,800,500,smile,487,185,606,344
44.Asian-happy-family.jpg,800,500,smile,387,175,485,295
444.69664_148391_401.jpg,600,370,sad,320,94,411,192
444.69664_148391_401.jpg,600,370,neutral,371,211,473,303
444.thongchai_jaidee_of_thailand_team_asia_captain.jpg,1200,800,smile,666,291,826,506
445.crop.JPG,305,300,sad,122,117,225,260
446.d242dbf7e2f8608eeae9989b71ee063e89665a16a7a6c0e456749ce6f670655b.jpg,625,468,smile,252,105,397,297
447.large.jpg,500,624,neutral,57,72,250,277
448.hotaru.jpg,593,261,neutral,407,61,466,126
448.tumblr_os1yu16KK11tg0mmfo9_250.jpg,250,375,neutral,106,43,151,97
450.1140344910.jpg,509,339,smile,96,123,174,213
450.1140344910.jpg,509,339,smile,308,52,398,151
450.1140344910.jpg,509,339,smile,187,96,264,192
453.240_F_277661362_Jp21Tn3cROv7gkzZMAEYbjyj4hgAbRnl.jpg,427,240,smile,186,52,292,173
455.500_F_234476492_i3G0eskNALvqSRagWXjipleFBRs23kBb.jpg,333,500,smile,129,91,166,137
458.20160329001540358_1.jpg,500,425,neutral,213,17,354,195
458.20160329001540358_1.jpg,500,425,neutral,48,219,188,425
458.cry-sad-face-asian-man-topless-portrait-isolated-gray-background_39688-2547.jpg,626,417,angry,280,121,396,274
458.D2115_32_735_1200.jpg,1200,801,smile,397,73,474,200
458.hqdefault.jpg,480,360,smile,154,95,307,282
46.86M438NV767DF9IA5VA0.jpg,700,460,sad,294,68,400,204
46.c0638bc84eb63fe24aa494130d694f0d.jpg,366,550,smile,77,151,346,452
46.storyblocks-asian-female-student-and-angry-wearing-uniform-with-notebooks_Bo9ZOt57DN_SB_PM.jpg,667,1000,angry,333,116,472,352
460.20160109131832_56908a1821f2a_1.jpg,540,810,smile,218,111,335,241
461.crop.JPG,354,365,neutral,73,152,100,197
462.cheerful-beautiful-young-asian-woman-feeling-happy-smiling-camera-while-traveling-street-downtown-city_7861-1348.jpg,626,352,smile,258,61,375,203
462.crop.JPG,337,249,sad,93,37,237,188
463.crop.JPG,303,329,sad,99,99,216,244
463.crop2.JPG,239,237,sad,73,53,148,148
463.crop3.JPG,250,249,sad,80,66,146,156
464.41d9803ff89c6c7abfa581bc568d26e6--virgo-crackers.jpg,236,295,neutral,60,33,149,191
464.crop.JPG,380,317,sad,88,59,270,280
466.crop.JPG,244,326,smile,79,51,142,133
466.I_crop.JPG,435,351,smile,179,62,243,151
467.crop.JPG,272,218,sad,93,61,140,130
467.crop2.JPG,280,245,sad,113,89,153,145
467.crop3.JPG,311,239,sad,93,84,142,159
468.871824990.jpg,509,339,smile,207,101,311,238
47.03.19382868.1.jpg,620,413,neutral,205,50,387,286
47.13968473370_29b285a1f7_z.jpg,640,640,neutral,195,73,452,424
47.500_F_230622580_ERBrxWbkXfoMjKEoCyyreHL9p0mMpfYu.jpg,500,334,smile,303,82,338,122
471.depositphotos_167057026-stock-photo-happy-smiling-asian-woman-in.jpg,1068,1700,smile,449,153,635,367
471.focused_212427972-stock-photo-happy-asian-couple-walking-together.jpg,650,433,smile,229,49,267,125
471.focused_212427972-stock-photo-happy-asian-couple-walking-together.jpg,650,433,smile,329,107,371,160
472.240_F_277661304_5ERDZuIWsvbR5rQTadhaFbLge9GOvDFq.jpg,427,240,smile,221,59,328,169
475.crop.JPG,317,318,smile,150,120,236,197
478.500_F_221143465_rF26EkCm8itsvG36CIJc7S79V6fH25yj.jpg,500,333,smile,99,115,124,146
478.500_F_221143465_rF26EkCm8itsvG36CIJc7S79V6fH25yj.jpg,500,333,smile,209,116,233,144
478.500_F_221143465_rF26EkCm8itsvG36CIJc7S79V6fH25yj.jpg,500,333,smile,247,97,273,125
478.500_F_221143465_rF26EkCm8itsvG36CIJc7S79V6fH25yj.jpg,500,333,smile,302,104,327,135
478.500_F_221143465_rF26EkCm8itsvG36CIJc7S79V6fH25yj.jpg,500,333,smile,364,82,389,111
478.500_F_221143465_rF26EkCm8itsvG36CIJc7S79V6fH25yj.jpg,500,333,smile,167,110,195,141
478.crop.JPG,198,177,neutral,67,60,115,121
478.crop2.JPG,195,173,neutral,113,43,146,97
478.crop3.JPG,197,168,neutral,70,49,108,107
478.crop4.JPG,195,168,sad,86,40,113,79
479.crop.JPG,432,373,neutral,117,67,309,279
479.hqdefault.jpg,480,360,smile,102,124,206,266
48.img_20160422224257_b39e0f55.jpg,700,355,sad,182,33,448,319
48.videoblocks-people-race-ethnicity-and-emotion-concept-happy-smiling-asian-young-woman_bgl1mpwong_thumbnail-small05.jpg,320,180,smile,126,27,203,117
481.thumb-350-570591.jpg,350,219,smile,131,67,176,126
482.39m0t9604366dhw16t0x.jpg,700,430,sad,174,133,269,270
484.b663189b53b01fd7fb847433c78e3a4a.jpg,293,437,smile,62,66,191,213
484.crop.JPG,247,229,smile,82,43,170,145
484.crop2.JPG,238,212,sad,101,45,181,154
485.70b2014750fb24c8e12c5a666afaf8ce.jpg,749,936,neutral,204,211,500,555
485.crop.JPG,282,233,sad,79,63,155,153
485.crop2.JPG,294,245,sad,83,97,210,220
485.crop3.JPG,276,226,sad,58,47,171,192
486.53346118.2.jpg,426,640,sad,145,214,242,344
486.crop.JPG,231,326,neutral,137,102,194,165
486.maxresdefault.jpg,1280,720,smile,547,211,749,462
488.1139996442.jpg,509,339,smile,136,89,221,174
488.1139996442.jpg,509,339,smile,263,99,338,177
488.crop.JPG,254,220,smile,126,25,188,104
49.VD17330196_w640.jpg,640,360,sad,219,50,391,309
492.crop.JPG,200,186,sad,40,68,123,170
492.crop2.JPG,239,201,smile,40,64,96,147
492.crop3.JPG,210,192,surprise,74,57,121,119
492.crop4.JPG,186,201,neutral,63,66,127,151
494.crop.JPG,602,576,sad,138,19,370,321
494.news_crop.JPG,219,189,sad,96,42,185,129
494.TB1_crop.JPG,406,403,neutral,117,137,278,311
494.TB1_crop2.JPG,398,404,neutral,115,146,262,293
495.1010568468.jpg,509,339,neutral,209,55,301,166
495.20160109193408_5690e2200b584_1.jpg,540,810,smile,124,194,292,421
495.maxresdefault.jpg,1280,720,smile,94,109,331,412
495.maxresdefault.jpg,1280,720,smile,951,256,1173,487
496.crop2.JPG,290,251,sad,75,71,204,233
496.women-adult-asian-smile-happy-concept_53876-22433.jpg,290,338,smile,116,92,192,188
497.8620097_stock-photo-portrait-of-a-smiling-casual-asian-woman-in-volunteer-t-shirt.jpg,400,600,smile,161,117,236,201
497.crop.JPG,309,233,neutral,172,90,267,200
497.crop2.JPG,271,269,neutral,68,90,193,229
497.crop3.JPG,309,288,neutral,166,100,259,202
5.EZgBYSGyTbFtKApaJzFiin_640.jpg,640,360,sad,150,29,439,346
5.vod_thumb_54991254.jpg,736,414,sad,280,69,506,338
50.3bc5c706-a3bc-11e8-90bf-ccc49f9b020a_1280x720_150709.jpg,1200,800,smile,436,115,601,361
50.tMRLtkxp_400x400.jpg,400,400,neutral,85,38,301,332
500.79558fd218b3cfe93bb0d2922a01cff1.jpg,236,314,smile,67,86,156,207
501.crop.JPG,245,225,smile,50,56,97,116
503.crop.JPG,411,389,smile,132,97,254,260
503.crop.JPG,411,389,smile,295,179,396,295
503.crop2.JPG,306,351,smile,81,135,209,277
506.7faf3dd89bf9d2cf3c142faca4c7702e--jesus-loves-bangtan-boys.jpg,236,316,neutral,59,71,179,197
506.crop.JPG,216,151,sad,31,20,137,139
506.crop2.JPG,192,146,sad,26,24,128,139
506.crop4.JPG,197,151,sad,38,22,145,134
506.crop6.JPG,206,176,sad,50,44,121,129
507.2018_crop.JPG,366,327,sad,103,81,191,206
507.crop3.JPG,233,215,sad,86,71,136,127
507.crop3.JPG,233,215,neutral,155,55,176,86
507.crop5.JPG,244,219,sad,118,61,190,150
509.crop.JPG,223,206,sad,64,11,161,148
509.crop2.JPG,249,220,sad,46,36,190,179
509.crop3.JPG,281,227,sad,126,26,231,147
509.crop5.JPG,280,236,sad,79,66,176,174
509.happy-young-couple-sitting-on-a-bench-outdoors-during-winter-season-asian-teenage-couple-in-warm-clothes-sitting-on-park-bench_SagRnXLNte_SB_PM.jpg,1000,667,smile,581,159,634,252
509.happy-young-couple-sitting-on-a-bench-outdoors-during-winter-season-asian-teenage-couple-in-warm-clothes-sitting-on-park-bench_SagRnXLNte_SB_PM.jpg,1000,667,smile,663,170,723,257
509.maxresdefault.jpg,1280,720,neutral,544,158,698,323
51.crop.JPG,229,362,sad,61,49,213,264
51.crop2.JPG,179,362,sad,13,12,158,262
51.happy-asian-couple-love-embracing_34840-408.jpg,626,937,smile,278,118,381,247
51.happy-asian-couple-love-embracing_34840-408.jpg,626,937,smile,225,200,320,282
511.1127754966.jpg,509,339,smile,124,96,186,180
511.1127754966.jpg,509,339,smile,187,92,250,179
511.1127754966.jpg,509,339,smile,284,49,350,146
512.maxresdefault.jpg,1280,720,sad,487,131,872,583
513.happy-asian-parent-playing-with-son-happy-family-time-together_38333-27.jpg,626,417,smile,205,29,254,78
513.happy-asian-parent-playing-with-son-happy-family-time-together_38333-27.jpg,626,417,smile,409,122,462,195
513.happy-asian-parent-playing-with-son-happy-family-time-together_38333-27.jpg,626,417,smile,140,290,172,335
514.crop.JPG,400,371,smile,233,169,357,312
519.19598665_1744870775527868_3286750574973747838_n.jpg,960,960,neutral,111,206,237,350
519.19598665_1744870775527868_3286750574973747838_n.jpg,960,960,neutral,529,343,652,495
519.19598665_1744870775527868_3286750574973747838_n.jpg,960,960,smile,737,355,835,486
519.19598665_1744870775527868_3286750574973747838_n.jpg,960,960,neutral,288,325,347,394
52.611111110013264664_1.jpg,550,336,sad,226,49,376,303
52.large.jpg,750,422,sad,364,67,504,273
521.1af30f635a9f64c497fd611ad90f1655.jpg,1620,1080,neutral,979,381,1263,712
521.crop.JPG,419,294,angry,162,59,262,236
521.crop2.JPG,257,214,angry,88,75,175,195
521.crop2.JPG,257,214,sad,36,75,86,194
521.crop3.JPG,222,207,sad,81,21,156,111
523.depositphotos_196848862-stock-photo-happy-asian-family-in-front.jpg,1600,1551,smile,303,187,410,338
523.depositphotos_196848862-stock-photo-happy-asian-family-in-front.jpg,1600,1551,smile,433,393,526,493
523.depositphotos_196848862-stock-photo-happy-asian-family-in-front.jpg,1600,1551,smile,553,237,646,355
523.depositphotos_196848862-stock-photo-happy-asian-family-in-front.jpg,1600,1551,smile,734,470,845,595
524.crop.JPG,254,218,smile,86,51,154,130
524.crop2.JPG,322,254,sad,137,34,222,173
524.crop3.JPG,322,285,surprise,119,117,180,183
525.hqdefault.jpg,480,360,smile,173,51,297,200
526.51CQ9FejVZL._SY445_.jpg,315,445,neutral,84,94,154,182
526.51CQ9FejVZL._SY445_.jpg,315,445,angry,41,130,78,195
53.maxresdefault.jpg,1280,720,sad,551,174,850,558
530.crop.JPG,224,189,sad,66,13,165,141
530.crop2.JPG,250,235,sad,65,48,156,165
532.11.jpg,852,480,smile,266,157,366,275
532.11.jpg,852,480,smile,383,202,475,304
532.11.jpg,852,480,smile,467,158,583,271
532.crop.JPG,244,213,sad,122,90,172,148
532.crop2.JPG,217,196,sad,104,73,157,133
532.crop3.JPG,214,203,sad,95,46,155,116
532.image_read_crop.JPG,255,267,neutral,107,47,177,127
532.image_read_crop2.JPG,315,284,neutral,133,71,199,152
534.26198322-happy-asian-kids-showing-thumb-isolated-on-white-background.jpg,1300,866,smile,396,196,570,391
535.graphicstock-image-of-happy-asian-student-using-laptop-in-university-library-sitting-on-sofa-near-book-and-notebook_B_eariuI3l_SB_PM.jpg,1000,667,smile,160,219,237,314
536.crop.JPG,312,304,neutral,121,70,186,186
536.crop2.JPG,355,313,sad,141,80,240,197
538.c7e7d38b780ccee412918f36e538b45a.jpg,768,1024,neutral,144,288,382,568
538.c7e7d38b780ccee412918f36e538b45a.jpg,768,1024,neutral,397,281,641,545
539.happy-little-asian-girl-greeting-gesture-celebration-chinese-new-year_38678-3931.jpg,626,450,smile,327,84,437,210
54.art_1550099084.jpg,580,306,neutral,236,35,353,213
54.Chinese-Family-in-park.jpg,1600,1200,smile,420,315,597,560
54.Chinese-Family-in-park.jpg,1600,1200,smile,745,471,926,740
54.Chinese-Family-in-park.jpg,1600,1200,smile,719,163,883,370
54.Chinese-Family-in-park.jpg,1600,1200,smile,1180,349,1330,539
54.image_1318036111499434417787.jpg,600,322,sad,194,46,315,208
543.article.jpg,560,840,sad,172,184,325,363
545.crop.JPG,314,263,sad,122,72,221,193
545.crop2.JPG,287,280,angry,156,94,252,197
546.v34s17w53r2sa7386dnc.jpg,700,394,sad,350,114,454,241
548.1072313314.jpg,509,339,smile,84,110,144,170
55.201008121223182.jpg,500,299,sad,214,24,372,222
55.angry-girl.jpg,4288,2848,angry,1775,694,2681,1873
55.maxresdefault.jpg,1280,720,smile,158,122,283,279
55.maxresdefault.jpg,1280,720,smile,571,112,683,259
55.maxresdefault.jpg,1280,720,smile,977,108,1078,263
55.storyblocks-surprised-beautiful-asian-teenage-girl-opening-gift-box_BpI3qB3nm_SB_PM.jpg,667,1000,surprise,276,144,416,378
55.tumblr_p4q7rlKxn91uaxageo1_250.jpg,250,241,neutral,96,53,146,133
551.crop.JPG,592,598,smile,151,162,409,481
553.crop.JPG,389,369,neutral,148,56,325,275
553.crop2.JPG,487,357,neutral,122,63,331,292
555.beauty-woman-asian-cute-girl-feel-happy-drinking-milk-good-health-morning-pink-background_1150-10222.jpg,626,417,smile,370,102,443,183
556.crop.JPG,327,367,sad,92,85,177,218
556.crop2.JPG,385,381,sad,85,110,189,235
557.crop.JPG,417,291,smile,146,177,203,254
557.crop.JPG,417,291,smile,270,198,323,269
56.de080a1a2915b2da571eda881d84705a-795x436.jpg,795,436,sad,86,22,336,351
56.de080a1a2915b2da571eda881d84705a-795x436.jpg,795,436,sad,565,53,724,280
56.Still2-Don%E2%80%99t-cry-with-meDUPE-Web.jpg,1366,768,neutral,730,213,1006,560
560.1048021254.jpg,509,339,smile,280,113,332,186
565.50512676-a-portrait-of-a-beautiful-asian-pregnant-woman-frowning-while-holding-her-back-backache.jpg,450,300,angry,283,64,321,108
567.240_F_227654391_xti5UMLkSJm5jCbZIPtSXcmuHxfIXjfK.jpg,336,240,smile,92,59,148,129
568.crop.JPG,239,200,sad,96,47,150,124
569.1147975486.jpg,509,339,smile,151,71,201,138
569.1147975486.jpg,509,339,smile,208,85,263,153
57.500_F_215692201_eJUCL9YuYX0J0EGF23Vsl7eJV0tiGx0k.jpg,500,334,angry,319,60,432,241
57.6D9DEBEC-E6CF-4B5D-B4A7-AEDE515EC.jpg,4032,3024,smile,717,724,1014,1146
57.6D9DEBEC-E6CF-4B5D-B4A7-AEDE515EC.jpg,4032,3024,neutral,2205,993,2498,1440
57.CgWH8Rc6Me6a635735515126792772.jpg,640,352,surprise,194,8,396,313
57.Happy-Asian-Couple-720140.jpg,341,450,smile,104,56,176,173
57.Happy-Asian-Couple-720140.jpg,341,450,smile,190,87,270,201
570.depositphotos_10761955-stock-photo-happy-asian-couple-portrait.jpg,682,1023,smile,339,279,480,431
570.depositphotos_10761955-stock-photo-happy-asian-couple-portrait.jpg,682,1023,smile,178,203,304,359
573.c553eacf3d68666454875a271ea12b14.jpg,236,353,smile,89,62,123,104
577.crop.JPG,136,202,sad,45,43,125,144
577.crop2.JPG,147,209,sad,48,37,121,145
577.crop3.JPG,151,210,sad,38,46,120,155
577.crop4.JPG,158,200,angry,28,32,112,141
577.crop5.JPG,158,202,neutral,51,65,128,169
578.crop.JPG,207,173,sad,92,39,167,119
578.crop2.JPG,202,166,sad,92,34,155,113
578.crop3.JPG,193,181,sad,60,59,119,123
578.crop4.JPG,192,191,sad,68,75,129,138
578.crop5.JPG,223,194,smile,81,67,149,146
578.crop6.JPG,210,178,sad,64,59,134,133
578.young-asian-teenager-woman-watching-tv-home-female-feeling-happy-lying-sofa-living-room_7861-1622.jpg,626,417,smile,383,156,455,237
579.1124501679.jpg,537,322,smile,257,71,308,140
58.219065_163528_4524.jpg,600,400,neutral,250,60,382,251
58.crop.JPG,288,304,neutral,65,50,113,120
58.D9wX-QBUEAk49Ny.jpg,900,1200,neutral,443,188,759,615
58.happy-woman.jpg,2000,1000,smile,921,103,1234,607
584.graphicstock-image-of-happy-asian-student-chatting-in-university-library-sitting-on-sofa-looking-at-phone_S_uVp2OL2l_thumb.jpg,300,200,smile,52,45,106,113
585.crop.JPG,497,561,smile,175,133,362,333
585.crop.JPG,497,561,smile,309,348,472,512
588.crop.JPG,503,538,smile,145,111,293,297
588.crop.JPG,503,538,neutral,392,150,480,244
588.crop.JPG,503,538,smile,307,5,415,151
589.young-asian-woman-walking-beach-beautiful-female-happy-relax-walking-beach-near-sea-when-sunset-evening_7861-1705.jpg,626,417,smile,378,98,415,141
59.brent_piaskoski.jpg,1086,905,smile,527,139,767,543
59.crop.JPG,244,229,smile,61,30,181,188
59.crop2.JPG,242,228,neutral,62,69,160,182
59.crop3.JPG,165,114,sad,46,36,127,106
59.crop4.JPG,159,193,neutral,46,20,99,87
59.maxresdefault.jpg,1280,720,smile,796,97,1069,449
592.62ccda5878fe6c4510b3e121202cec0b--korean-guys-asian-guys.jpg,236,365,smile,160,60,213,112
596.875508592.jpg,516,334,smile,231,47,277,91
596.875508592.jpg,516,334,smile,368,144,412,200
596.875508592.jpg,516,334,smile,34,153,79,207
596.875508592.jpg,516,334,smile,89,132,132,185
598.beautiful-beauty-woman-asian-cute-girl-feel-happy-drinking-clean-drink-water-good-health-morning_1150-10205.jpg,626,417,smile,407,126,470,242
6.2010121508343091459_1.jpg,550,311,neutral,138,15,333,251
6.beautiful-girl-2245532_960_720.jpg,720,720,neutral,260,152,475,448
6.happy-asian-woman_12338-221.jpg,626,417,smile,396,49,497,188
6.maxresdefault.jpg,1280,720,sad,365,81,917,675
60.1.jpg,480,272,neutral,208,46,265,120
60.ce5a327bf978dd5768386f7493d9946a.jpg,640,640,neutral,33,63,269,371
60.ce5a327bf978dd5768386f7493d9946a.jpg,640,640,smile,444,169,578,368
60.crop.JPG,190,216,neutral,23,33,118,149
60.crop2.JPG,218,314,surprise,82,55,162,149
60.crop3.JPG,239,239,smile,95,42,164,115
600.graphicstock-happy-asian-young-man-student-in-glasses-and-plaid-shirt-with-backpack-standing-outdoors_B_meh2B2x_SB_PM.jpg,667,1000,smile,316,139,442,299
608.500_F_216925342_E8SddSiZvDA3NktfbKzY0Tih5FFroBft.jpg,500,334,smile,285,63,356,156
609.500_F_108687821_PmvuzQUfBndaEvvXj72i9V7ttQdE5YNK.jpg,332,500,neutral,147,83,172,122
609.happy-asian-young-girl-listening-music-from-headphones-isolated-white-background_42193-194.jpg,626,417,smile,354,114,386,216
61.500_F_192187041_6DstI4H6IDChszejw9djd3OfXvhPL1GI.jpg,500,334,neutral,213,41,285,136
61.crop.JPG,545,410,neutral,172,115,350,324
61.crop2.JPG,477,409,neutral,147,91,298,319
61.happy-asian-baby-768x1046.jpg,560,763,smile,132,259,341,532
61.nice-big-smile-from-asian-children_7180-1092.jpg,626,417,smile,188,62,296,232
61.VD_crop1.JPG,325,364,sad,62,41,220,238
61.VD_crop2.JPG,329,359,angry,98,71,244,269
613.1045747020.jpg,509,339,smile,139,69,185,128
613.1045747020.jpg,509,339,smile,205,70,249,120
616.14683659-excited-and-happy-asian-family-jumping-in-meadow-shot-during-summer.jpg,1300,866,smile,346,394,400,454
616.14683659-excited-and-happy-asian-family-jumping-in-meadow-shot-during-summer.jpg,1300,866,smile,791,173,857,246
616.14683659-excited-and-happy-asian-family-jumping-in-meadow-shot-during-summer.jpg,1300,866,smile,897,145,949,203
616.14683659-excited-and-happy-asian-family-jumping-in-meadow-shot-during-summer.jpg,1300,866,smile,515,165,575,220
617.depositphotos_4776722-stock-photo-happy-father-and-daughter-asian.jpg,1023,682,smile,240,271,404,467
62.angry-asian-business-woman-using-smart-phone-outdoors_34670-187.jpg,626,417,angry,192,57,327,249
62.PS19042501831.jpg,670,1176,sad,316,145,549,646
623.84575485.jpg,408,473,smile,168,37,213,101
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,863,1055,946,1152
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,smile,262,1052,352,1164
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,smile,667,1057,750,1154
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,50,1047,140,1156
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,859,604,941,701
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,653,601,749,708
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,58,148,148,256
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,465,147,548,244
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,453,606,544,707
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,256,598,348,705
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,60,603,146,714
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,smile,863,155,946,253
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,472,1056,555,1153
627.cool-skin-tone-hair-color-chart-colors-for-tones-printable-coloring-pages.jpg,1000,1500,neutral,256,149,340,253
628.happy-cute-asian-little-child-girl-chinese-tradition-dress-smiling_7186-2381.jpg,626,417,neutral,298,132,431,261
63.201811031930065067_t.jpg,1280,720,sad,347,126,586,459
63.crop.JPG,371,269,sad,158,19,260,206
63.crop2.JPG,359,271,sad,155,47,237,181
63.crop3.JPG,357,269,sad,145,39,241,188
63.crop4.JPG,386,267,neutral,140,57,226,172
63.stock-photo-portrait-cheerful-fashion-girl-smiling-asian-happy-outfit-casual-534c596a-8907-44da-8173-68858d1f2bab.jpg,640,964,smile,247,90,387,289
64.11.jpg,910,480,smile,497,67,661,295
64.crop.JPG,401,402,neutral,111,60,269,273
64.crop2.JPG,267,264,neutral,90,48,181,163
643.500_F_251113549_PPFVTqOldDTyzWTsLXy81tg6Nys61KaG.jpg,390,500,surprise,166,120,207,171
649.aa3b22c3f4d5f619e5eba6fdc376412d.jpg,736,1103,neutral,280,184,509,429
65.1507816073328355.jpg,540,322,sad,246,28,412,295
65.k-s29-ice-801-job4-l.jpg,1200,773,angry,519,102,815,502
65.o.jpg,325,372,smile,125,36,236,196
651.41308232-portrait-of-happy-asian-college-girl-hands-holding-books-young-woman-at-school-library-.jpg,450,358,smile,226,74,316,174
652.storyblocks-happy-pregnant-asian-woman-leaning-on-a-sofa-while-sitting-on-the-floor-at-home_B02KRnTc-_SB_PM.jpg,1000,667,smile,547,61,643,171
653.crop.JPG,184,197,neutral,85,80,150,152
656.94e097f252402277296dfb907ca2cae6.jpg,265,398,neutral,103,81,195,196
66.9e458e21-af1f-4763-839c-924e237747ec.jpg,1280,720,sad,255,106,543,481
66.9e458e21-af1f-4763-839c-924e237747ec.jpg,1280,720,neutral,921,93,1189,527
66.maxresdefault.jpg,1280,720,neutral,506,124,708,419
665.crop.JPG,631,571,smile,310,81,399,198
67.Asian-Child.jpg,5100,3824,smile,868,80,4536,3748
67.jjCQ.jpg,400,225,sad,186,13,293,174
67.surprised-asian-woman-using-smartphone-standing_107420-1091.jpg,626,939,surprise,214,127,371,372
673.666f03a19d4f80049165dd2c9804c462.jpg,720,870,neutral,413,282,524,431
677.0d34c353aa531cad773db14eeba3f2b2.jpg,320,480,smile,125,90,229,240
68.191700_66055_736.jpg,570,334,angry,220,26,355,224
69.01.15193598.1.jpg,506,313,neutral,213,13,357,205
7.14leis.jpg,450,328,neutral,146,64,290,257
7.crop.JPG,422,362,sad,47,23,405,290
7.crop2.JPG,223,359,sad,30,7,216,232
7.depositphotos_194703446-stock-video-portrait-of-irritated-asian-man.jpg,608,342,angry,283,73,361,180
70.1007579942.jpg,509,339,smile,211,84,326,260
70.asian-women-white-men-1024x576.jpg,1024,576,smile,580,88,762,322
70.asian-women-white-men-1024x576.jpg,1024,576,smile,816,86,964,285
70.crop.JPG,329,331,neutral,118,32,282,268
70.crop2.JPG,215,222,neutral,32,15,115,138
70.crop4.JPG,215,219,sad,47,66,117,154
70.crop6.JPG,220,199,neutral,11,90,97,185
70.crop6.JPG,220,199,smile,121,92,187,174
72.Mens-skin-care-101.jpg,5472,3648,neutral,3118,681,4418,2619
72.NISI20151123_0006162611_web.jpg,500,743,sad,168,109,461,632
74.240_F_210056868_Emj1a8GFF1DC9lBbyPo83gWVklsgcJMg.jpg,360,240,smile,204,44,277,151
74.depositphotos_212659242-stock-video-asian-happy-surprised-woman-showing.jpg,608,342,neutral,267,71,371,231
74.HAwVARPl1LTP636650232711325486.jpg,1280,720,sad,447,112,682,409
74.https%3A%2F%2Fs3-ap-northeast-1.amazonaws.com%2Fpsh-ex-ftnikkei-3937bb4%2Fimages%2F9%2F6%2F2%2F8%2F20988269-12-eng-GB%2FCropped-1559112491RTX6WJC0.jpg,3500,1968,smile,1115,341,1660,1150
74.https%3A%2F%2Fs3-ap-northeast-1.amazonaws.com%2Fpsh-ex-ftnikkei-3937bb4%2Fimages%2F9%2F6%2F2%2F8%2F20988269-12-eng-GB%2FCropped-1559112491RTX6WJC0.jpg,3500,1968,smile,2184,648,2777,1529
